Giorno;00:00-00:15;00:15-00:30;00:30-00:45;00:45-01:00;01:00-01:15;01:15-01:30;01:30-01:45;01:45-02:00;02:00-02:15;02:15-02:30;02:30-02:45;02:45-03:00;03:00-03:15;03:15-03:30;03:30-03:45;03:45-04:00;04:00-04:15;04:15-04:30;04:30-04:45;04:45-05:00;05:00-05:15;05:15-05:30;05:30-05:45;05:45-06:00;06:00-06:15;06:15-06:30;06:30-06:45;06:45-07:00;07:00-07:15;07:15-07:30;07:30-07:45;07:45-08:00;08:00-08:15;08:15-08:30;08:30-08:45;08:45-09:00;09:00-09:15;09:15-09:30;09:30-09:45;09:45-10:00;10:00-10:15;10:15-10:30;10:30-10:45;10:45-11:00;11:00-11:15;11:15-11:30;11:30-11:45;11:45-12:00;12:00-12:15;12:15-12:30;12:30-12:45;12:45-13:00;13:00-13:15;13:15-13:30;13:30-13:45;13:45-14:00;14:00-14:15;14:15-14:30;14:30-14:45;14:45-15:00;15:00-15:15;15:15-15:30;15:30-15:45;15:45-16:00;16:00-16:15;16:15-16:30;16:30-16:45;16:45-17:00;17:00-17:15;17:15-17:30;17:30-17:45;17:45-18:00;18:00-18:15;18:15-18:30;18:30-18:45;18:45-19:00;19:00-19:15;19:15-19:30;19:30-19:45;19:45-20:00;20:00-20:15;20:15-20:30;20:30-20:45;20:45-21:00;21:00-21:15;21:15-21:30;21:30-21:45;21:45-22:00;22:00-22:15;22:15-22:30;22:30-22:45;22:45-23:00;23:00-23:15;23:15-23:30;23:30-23:45;23:45-00:00
"11/03/2022";"0,018";"0,013";"0,015";"0,007";"0,005";"0,017";"0,004";"0,003";"0,014";"0,006";"0,004";"0,007";"0,013";"0,003";"0,004";"0,014";"0,006";"0,004";"0,007";"0,013";"0,003";"0,004";"0,013";"0,007";"0,003";"0,006";"0,015";"0,026";"0,035";"0,05";"0,013";"0,007";"0,012";"0,014";"0,007";"0,007";"0,02";"0,006";"0,007";"0,017";"0,009";"0,006";"0,012";"0,015";"0,005";"0,004";"0,015";"0,004";"0,003";"0,011";"0,009";"0,003";"0,004";"0,016";"0,004";"0,033";"0,03";"0,004";"0,004";"0,011";"0,009";"0,004";"0,008";"0,013";"0,003";"0,006";"0,014";"0,003";"0,006";"0,016";"0,004";"0,008";"0,035";"0,025";"0,024";"0,023";"0,009";"0,003";"0,006";"0,015";"0,015";"0,011";"0,02";"0,008";"0,007";"0,014";"0,013";"0,007";"0,007";"0,021";"0,01";"0,01";"0,015";"0,019";"0,016";"0,245";
"12/03/2022";"0,237";"0,022";"0,017";"0,027";"0,487";"0,083";"0,005";"0,004";"0,015";"0,008";"0,004";"0,005";"0,015";"0,007";"0,004";"0,004";"0,014";"0,009";"0,004";"0,004";"0,013";"0,01";"0,004";"0,022";"0,038";"0,027";"0,004";"0,004";"0,008";"0,014";"0,005";"0,004";"0,004";"0,019";"0,004";"0,012";"0,033";"0,032";"0,008";"0,004";"0,007";"0,016";"0,016";"0,012";"0,02";"0,008";"0,004";"0,004";"0,017";"0,003";"0,004";"0,007";"0,014";"0,005";"0,012";"0,015";"0,008";"0,017";"0,016";"0,007";"0,019";"0,005";"0,034";"0,05";"0,044";"0,043";"0,033";"0,014";"0,267";"0,407";"0,278";"0,264";"0,07";"0,048";"0,047";"0,076";"0,067";"0,08";"0,068";"0,077";"0,068";"0,075";"0,071";"0,068";"0,077";"0,068";"0,057";"0,04";"0,047";"0,046";"0,037";"0,048";"0,036";"0,042";"0,045";"0,037";
"13/03/2022";"0,046";"0,04";"0,037";"0,048";"0,037";"0,019";"0,022";"0,339";"0,168";"0,154";"0,206";"0,03";"0,016";"0,02";"0,429";"0,212";"0,016";"0,005";"0,005";"0,016";"0,005";"0,007";"0,013";"0,005";"0,01";"0,01";"0,004";"0,013";"0,008";"0,004";"0,013";"0,009";"0,004";"0,012";"0,009";"0,005";"0,01";"0,011";"0,004";"0,009";"0,012";"0,005";"0,006";"0,014";"0,005";"0,004";"0,017";"0,004";"0,006";"0,015";"0,005";"0,21";"0,274";"0,088";"0,16";"0,184";"0,029";"0,029";"0,235";"0,4";"0,005";"0,017";"0,005";"0,032";"0,376";"0,02";"0,019";"0,03";"0,022";"0,018";"0,066";"0,118";"0,082";"0,504";"0,204";"0,31";"0,167";"0,012";"0,014";"0,343";"0,37";"0,062";"0,014";"0,005";"0,004";"0,017";"0,004";"0,004";"0,017";"0,004";"0,005";"0,011";"0,02";"0,02";"0,019";"0,029";
"14/03/2022";"0,017";"0,012";"0,015";"0,009";"0,005";"0,008";"0,016";"0,007";"0,01";"0,015";"0,01";"0,007";"0,006";"0,019";"0,005";"0,005";"0,009";"0,012";"0,004";"0,003";"0,013";"0,008";"0,004";"0,003";"0,017";"0,003";"0,004";"0,006";"0,015";"0,004";"0,003";"0,007";"0,013";"0,004";"0,004";"0,013";"0,01";"0,004";"0,004";"0,012";"0,008";"0,023";"0,034";"0,044";"0,032";"0,031";"0,03";"0,12";"0,007";"0,007";"0,019";"0,007";"0,006";"0,024";"0,007";"0,009";"0,033";"0,024";"0,023";"0,026";"0,032";"0,03";"0,03";"0,04";"0,032";"0,029";"0,031";"0,043";"0,033";"0,036";"0,046";"0,033";"0,034";"0,045";"0,035";"0,033";"0,042";"0,036";"0,033";"0,041";"0,056";"0,052";"0,069";"0,069";"0,041";"0,042";"0,05";"0,044";"0,047";"0,27";"0,211";"0,211";"0,336";"0,07";"0,01";"0,011";
"15/03/2022";"0,004";"0,009";"0,012";"0,007";"0,015";"0,004";"0,004";"0,015";"0,004";"0,003";"0,016";"0,004";"0,003";"0,014";"0,006";"0,003";"0,011";"0,009";"0,003";"0,006";"0,014";"0,004";"0,003";"0,016";"0,005";"0,004";"0,009";"0,01";"0,003";"0,004";"0,017";"0,003";"0,004";"0,011";"0,009";"0,003";"0,004";"0,016";"0,003";"0,004";"0,011";"0,009";"0,005";"0,011";"0,011";"0,004";"0,006";"0,013";"0,004";"0,003";"0,037";"0,032";"0,03";"0,042";"0,031";"0,029";"0,038";"0,033";"0,034";"0,045";"0,043";"0,038";"0,043";"0,044";"0,038";"0,043";"0,048";"0,041";"0,047";"0,035";"0,031";"0,043";"0,03";"0,033";"0,013";"0,004";"0,008";"0,025";"0,032";"0,037";"0,038";"0,083";"0,025";"0,011";"0,01";"0,02";"0,011";"0,009";"0,021";"0,01";"0,01";"0,023";"0,01";"0,01";"0,017";"0,011";
"16/03/2022";"0,012";"0,018";"0,01";"0,012";"0,018";"0,01";"0,009";"0,014";"0,004";"0,005";"0,015";"0,004";"0,004";"0,016";"0,004";"0,003";"0,013";"0,007";"0,004";"0,008";"0,012";"0,004";"0,003";"0,017";"0,004";"0,003";"0,012";"0,008";"0,004";"0,006";"0,013";"0,004";"0,004";"0,015";"0,004";"0,005";"0,013";"0,01";"0,004";"0,007";"0,012";"0,004";"0,003";"0,016";"0,004";"0,003";"0,012";"0,008";"0,004";"0,012";"0,013";"0,008";"0,045";"0,038";"0,004";"0,006";"0,013";"0,004";"0,003";"0,016";"0,003";"0,004";"0,016";"0,003";"0,004";"0,013";"0,006";"0,004";"0,009";"0,01";"0,004";"0,004";"0,016";"0,003";"0,004";"0,014";"0,005";"0,004";"0,012";"0,017";"0,009";"0,227";"0,564";"0,432";"0,207";"0,114";"0,117";"0,098";"0,242";"0,04";"0,063";"0,093";"0,082";"0,147";"0,098";"0,387";
"17/03/2022";"0,12";"0,294";"0,248";"0,035";"0,011";"0,018";"0,015";"0,009";"0,019";"0,019";"0,012";"0,012";"0,004";"0,01";"0,009";"0,004";"0,013";"0,007";"0,003";"0,015";"0,005";"0,003";"0,016";"0,004";"0,004";"0,016";"0,003";"0,004";"0,017";"0,003";"0,004";"0,016";"0,003";"0,007";"0,016";"0,003";"0,004";"0,015";"0,004";"0,004";"0,014";"0,006";"0,003";"0,012";"0,01";"0,004";"0,026";"0,024";"0,028";"0,033";"0,022";"0,025";"0,016";"0,011";"0,009";"0,016";"0,006";"0,007";"0,018";"0,006";"0,006";"0,019";"0,006";"0,007";"0,016";"0,01";"0,006";"0,014";"0,01";"0,006";"0,01";"0,022";"0,014";"0,014";"0,026";"0,033";"0,036";"0,038";"0,029";"0,007";"0,015";"0,009";"0,006";"0,012";"0,014";"0,007";"0,005";"0,016";"0,003";"0,004";"0,015";"0,005";"0,007";"0,108";"0,037";"0,033";
"18/03/2022";"0,033";"0,024";"0,022";"0,033";"0,022";"0,022";"0,031";"0,025";"0,009";"0,008";"0,011";"0,003";"0,005";"0,015";"0,004";"0,003";"0,015";"0,005";"0,003";"0,009";"0,011";"0,004";"0,004";"0,015";"0,004";"0,004";"0,008";"0,011";"0,004";"0,003";"0,016";"0,005";"0,003";"0,007";"0,013";"0,004";"0,003";"0,014";"0,019";"0,031";"0,042";"0,032";"0,032";"0,034";"0,045";"0,039";"0,041";"0,051";"0,039";"0,038";"0,029";"0,008";"0,008";"0,017";"0,008";"0,005";"0,014";"0,007";"0,004";"0,012";"0,008";"0,003";"0,011";"0,008";"0,004";"0,01";"0,009";"0,004";"0,008";"0,012";"0,007";"0,009";"0,019";"0,009";"0,021";"0,039";"0,027";"0,027";"0,035";"0,014";"0,01";"0,021";"0,023";"0,022";"0,031";"0,025";"0,021";"0,026";"0,026";"0,017";"0,017";"0,031";"0,02";"0,019";"0,025";"0,023";
"19/03/2022";"0,015";"0,014";"0,027";"0,012";"0,008";"0,018";"0,012";"0,009";"0,011";"0,02";"0,01";"0,01";"0,018";"0,013";"0,011";"0,01";"0,013";"0,006";"0,006";"0,018";"0,005";"0,005";"0,015";"0,007";"0,004";"0,007";"0,013";"0,004";"0,003";"0,015";"0,006";"0,004";"0,007";"0,013";"0,003";"0,004";"0,015";"0,005";"0,004";"0,008";"0,012";"0,004";"0,003";"0,016";"0,004";"0,004";"0,013";"0,009";"0,005";"0,018";"0,019";"0,347";"0,03";"0,022";"0,015";"0,023";"0,015";"0,114";"0,395";"0,063";"0,005";"0,011";"0,011";"0,004";"0,008";"0,014";"0,005";"0,004";"0,017";"0,005";"0,004";"0,016";"0,005";"0,005";"0,012";"0,009";"0,005";"0,007";"0,015";"0,004";"0,005";"0,016";"0,006";"0,004";"0,009";"0,014";"0,004";"0,005";"0,014";"0,007";"0,005";"0,006";"0,016";"0,004";"0,005";"0,015";
"20/03/2022";"0,01";"0,005";"0,005";"0,02";"0,006";"0,007";"0,009";"0,016";"0,007";"0,009";"0,023";"0,021";"0,014";"0,01";"0,016";"0,012";"0,006";"0,006";"0,015";"0,011";"0,005";"0,006";"0,014";"0,011";"0,004";"0,004";"0,01";"0,013";"0,004";"0,004";"0,007";"0,017";"0,004";"0,004";"0,005";"0,017";"0,005";"0,005";"0,004";"0,017";"0,005";"0,005";"0,004";"0,017";"0,005";"0,004";"0,007";"0,013";"0,005";"0,012";"0,024";"0,016";"0,012";"0,022";"0,016";"0,009";"0,008";"0,015";"0,005";"0,004";"0,016";"0,004";"0,004";"0,01";"0,012";"0,004";"0,004";"0,017";"0,005";"0,156";"0,013";"0,012";"0,004";"0,004";"0,014";"0,007";"0,003";"0,005";"0,015";"0,004";"0,004";"0,012";"0,009";"0,004";"0,004";"0,016";"0,004";"0,004";"0,006";"0,015";"0,004";"0,003";"0,014";"0,021";"0,01";"0,007";
"21/03/2022";"0,016";"0,015";"0,005";"0,006";"0,018";"0,005";"0,008";"0,005";"0,017";"0,004";"0,003";"0,007";"0,014";"0,004";"0,004";"0,009";"0,011";"0,004";"0,004";"0,012";"0,007";"0,004";"0,004";"0,016";"0,005";"0,003";"0,004";"0,017";"0,003";"0,004";"0,006";"0,015";"0,003";"0,004";"0,01";"0,009";"0,004";"0,004";"0,016";"0,004";"0,004";"0,008";"0,012";"0,004";"0,011";"0,048";"0,541";"0,335";"0,048";"0,01";"0,015";"0,013";"0,034";"0,044";"0,031";"0,03";"0,044";"0,031";"0,03";"0,041";"0,03";"0,032";"0,045";"0,033";"0,034";"0,041";"0,032";"0,04";"0,037";"0,032";"0,04";"0,009";"0,006";"0,015";"0,023";"0,04";"0,024";"0,01";"0,022";"0,009";"0,205";"0,164";"0,216";"0,033";"0,031";"0,028";"0,024";"0,179";"0,388";"0,143";"0,008";"0,02";"0,008";"0,008";"0,019";"0,012";
"22/03/2022";"0,01";"0,018";"0,008";"0,01";"0,016";"0,004";"0,007";"0,013";"0,005";"0,007";"0,014";"0,004";"0,006";"0,014";"0,005";"0,004";"0,017";"0,004";"0,005";"0,016";"0,005";"0,004";"0,015";"0,006";"0,004";"0,011";"0,01";"0,004";"0,008";"0,014";"0,004";"0,004";"0,016";"0,005";"0,008";"0,016";"0,004";"0,004";"0,015";"0,004";"0,004";"0,015";"0,016";"0,021";"0,025";"0,016";"0,015";"0,011";"0,004";"0,011";"0,016";"0,007";"0,012";"0,007";"0,006";"0,016";"0,003";"0,01";"0,012";"0,004";"0,011";"0,008";"0,004";"0,017";"0,035";"0,031";"0,046";"0,037";"0,037";"0,042";"0,03";"0,033";"0,039";"0,01";"0,012";"0,015";"0,007";"0,014";"0,029";"0,026";"0,017";"0,006";"0,003";"0,015";"0,004";"0,003";"0,016";"0,009";"0,012";"0,02";"0,03";"0,356";"0,256";"0,022";"0,028";"0,023";
"23/03/2022";"0,016";"0,031";"0,396";"0,258";"0,017";"0,011";"0,005";"0,01";"0,013";"0,004";"0,007";"0,016";"0,005";"0,004";"0,017";"0,006";"0,005";"0,01";"0,013";"0,005";"0,004";"0,017";"0,007";"0,004";"0,008";"0,016";"0,004";"0,005";"0,012";"0,011";"0,004";"0,005";"0,02";"0,007";"0,007";"0,013";"0,014";"0,011";"0,008";"0,019";"0,004";"0,005";"0,015";"0,007";"0,004";"0,011";"0,009";"0,004";"0,008";"0,013";"0,003";"0,005";"0,018";"0,005";"0,004";"0,017";"0,003";"0,004";"0,015";"0,006";"0,004";"0,011";"0,01";"0,004";"0,007";"0,014";"0,004";"0,004";"0,017";"0,004";"0,004";"0,014";"0,006";"0,004";"0,01";"0,011";"0,01";"0,01";"0,02";"0,01";"0,02";"0,037";"0,025";"0,026";"0,038";"0,025";"0,029";"0,035";"0,025";"0,023";"0,031";"0,03";"0,031";"0,037";"0,037";"0,026";
"24/03/2022";"0,037";"0,034";"0,023";"0,022";"0,033";"0,019";"0,004";"0,015";"0,006";"0,004";"0,01";"0,01";"0,004";"0,005";"0,016";"0,004";"0,004";"0,014";"0,006";"0,004";"0,009";"0,012";"0,004";"0,005";"0,018";"0,008";"0,003";"0,015";"0,006";"0,004";"0,009";"0,011";"0,004";"0,003";"0,016";"0,004";"0,004";"0,025";"0,007";"0,004";"0,015";"0,004";"0,004";"0,014";"0,006";"0,004";"0,012";"0,007";"0,004";"0,012";"0,007";"0,004";"0,011";"0,008";"0,004";"0,01";"0,01";"0,004";"0,007";"0,013";"0,003";"0,006";"0,014";"0,004";"0,003";"0,017";"0,003";"0,004";"0,016";"0,004";"0,004";"0,015";"0,004";"0,004";"0,02";"0,022";"0,035";"0,048";"0,027";"0,019";"0,032";"0,038";"0,04";"0,017";"0,01";"0,004";"0,006";"0,014";"0,004";"0,003";"0,017";"0,004";"0,003";"0,014";"0,006";"0,012";
"25/03/2022";"0,098";"0,06";"0,031";"0,026";"0,037";"0,023";"0,022";"0,034";"0,023";"0,023";"0,032";"0,008";"0,004";"0,007";"0,012";"0,004";"0,004";"0,016";"0,004";"0,004";"0,012";"0,009";"0,003";"0,006";"0,014";"0,004";"0,003";"0,017";"0,003";"0,004";"0,012";"0,008";"0,004";"0,007";"0,013";"0,003";"0,004";"0,015";"0,004";"0,004";"0,016";"0,181";"0,36";"0,033";"0,021";"0,021";"0,046";"0,021";"0,014";"0,026";"0,327";"0,08";"0,167";"0,023";"0,03";"0,025";"0,01";"0,281";"0,323";"0,063";"0,018";"0,005";"0,007";"0,014";"0,006";"0,01";"0,01";"0,004";"0,011";"0,01";"0,01";"0,017";"0,064";"0,028";"0,032";"0,023";"0,027";"0,039";"0,005";"0,006";"0,014";"0,004";"0,005";"0,016";"0,004";"0,004";"0,017";"0,004";"0,004";"0,014";"0,007";"0,004";"0,008";"0,014";"0,004";"0,008";
